uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
a1dbe64e697311eebede28c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,5,10,8,8,2861.525,2875.669,1031.864,138.452,54.896,92.768,46.88,0.0,0.0,0.0,99.968,6.48,0.0,7.776,39.744,14.04,17.496,42.768,0.0,31.968,6.48,CRIT Rate,SPD,Quantum DMG Boost,ATK,Musketeer of Wild Wheat,Pan-Cosmic Commercial Enterprise
a1dbe656697311eeb4f328c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,6,10,10,10,3231.923,2997.177,1158.217,133.632,50.584,162.752,38.88,0.0,0.0,31.536,26.208,5.184,2.6,7.776,15.552,18.36,37.584,47.952,31.536,8.208,5.184,CRIT DMG,SPD,Lightning DMG Boost,ATK,Musketeer of Wild Wheat,Inert Salsotto
a1dbe656697311eeb4f328c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,4,8,8,8,2910.249,3148.719,1321.384,115.0,58.584,158.24,48.88,0.0,0.0,10.8,7.344,45.36,0.0,12.528,7.776,33.48,5.184,84.24,10.8,7.344,45.36,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Space Sealing Station
a1dbe656697311eeb4f328c2dd2980ba,68,Luocha,80,Imaginary,Echoes of the Coffin,80.0,4,8,8,8,4625.812,3468.087,896.036,132.092,61.052,122.576,38.88,0.0,0.0,14.256,0.0,22.68,0.0,22.896,20.736,0.0,23.652,72.576,14.256,0.0,22.68,CRIT Rate,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Fleet of the Ageless
a1dbe656697311eeb4f328c2dd2980ba,68,Clara,80,Physical,The Moles Welcome You,80.0,5,7,8,8,3780.078,3280.06,937.779,90.0,50.584,155.624,63.28,0.0,0.0,11.232,8.64,0.0,0.0,16.848,15.984,19.44,37.584,40.824,11.232,8.64,0.0,CRIT DMG,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
a1dbe658697311ee90a328c2dd2980ba,69,Seele,80,Quantum,In the Night,80.0,5,10,10,10,3395.377,3098.409,1134.705,115.0,64.048,162.776,48.88,0.0,0.0,6.912,11.232,40.824,0.0,19.008,8.64,22.68,33.048,23.976,6.912,11.232,40.824,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1dbe658697311ee90a328c2dd2980ba,69,Fu Xuan,80,Quantum,Texture of Memories,80.0,2,8,6,8,6422.713,1550.545,1443.56,126.332,23.148,78.512,0.0,0.0,19.439,47.664,7.344,25.272,6.9,10.8,26.784,18.36,8.748,28.512,11.664,7.344,25.272,HP,SPD,HP,Energy Regeneration Rate,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1dbe658697311ee90a328c2dd2980ba,69,Kafka,80,Lightning,Good Night and Sleep Well,80.0,2,10,9,8,3210.807,3313.462,1062.446,129.632,27.356,66.2,48.88,0.0,0.0,34.56,22.32,18.144,4.6,4.32,12.528,23.22,22.356,16.2,34.56,4.32,18.144,ATK,SPD,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Space Sealing Station
a1dbe658697311ee90a328c2dd2980ba,69,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Something Irreplaceable,80.0,6,9,8,8,3432.747,3334.165,1148.905,106.6,78.46,123.872,71.28,0.0,0.0,0.0,11.664,11.664,4.6,0.0,3.456,32.94,21.06,73.872,0.0,11.664,11.664,CRIT Rate,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1dbe659697311ee9e2328c2dd2980ba,68,Fu Xuan,74,Quantum,Texture of Memories,80.0,2,7,5,6,6373.996,1311.197,1704.672,129.932,55.336,136.832,0.0,0.0,0.0,39.008,0.0,22.032,4.9,11.232,8.208,53.46,36.936,22.032,19.008,0.0,22.032,CRIT DMG,SPD,HP,HP,"Guard of Wuthering Snow, Flex",Fleet of the Ageless
a1dbe659697311ee9e2328c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,6,9,10,10,3254.095,2971.634,1143.616,128.932,68.74,145.616,48.88,0.0,0.0,22.464,16.848,34.992,4.9,11.232,31.968,4.32,11.34,59.616,22.464,16.848,34.992,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1dbe659697311ee9e2328c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,On the Fall of an Aeon,80.0,6,10,8,10,3851.876,2975.139,914.124,108.12,84.292,116.096,61.28,0.0,0.0,7.344,7.776,0.0,0.0,15.552,7.776,4.86,26.892,66.096,7.344,7.776,0.0,CRIT Rate,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1dbe659697311ee9e2328c2dd2980ba,68,Blade,80,Wind,The Unreachable Side,80.0,6,10,9,10,7617.556,1729.63,1011.009,106.8,89.98,103.784,38.88,0.0,0.0,21.232,15.984,22.68,9.8,18.576,18.576,14.58,14.58,53.784,11.232,15.984,22.68,CRIT Rate,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1dbe663697311eea11328c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,2,8,5,8,8074.767,1400.594,1712.498,141.632,14.292,50.0,0.0,0.0,31.439,35.488,12.096,28.512,10.6,23.76,11.664,44.28,2.592,0.0,25.488,12.096,28.512,HP,SPD,HP,Energy Regeneration Rate,"Guard of Wuthering Snow, Messenger Traversing Hackerspace",Fleet of the Ageless
a1dbe663697311eea11328c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,4,9,10,9,3465.571,3725.215,1131.827,136.532,10.508,67.496,48.88,0.0,0.0,15.12,25.344,23.976,11.5,15.984,33.264,4.86,5.508,17.496,15.12,7.344,23.976,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1dbe663697311eea11328c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,5,9,10,10,3139.488,3277.379,1058.832,122.5,54.048,222.392,48.88,0.0,0.0,7.776,3.888,10.368,7.5,17.28,11.664,8.64,33.048,83.592,7.776,3.888,10.368,CRIT DMG,ATK,Quantum DMG Boost,ATK,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Space Sealing Station
a1dbe663697311eea11328c2dd2980ba,68,Bronya,80,Wind,"Carve the Moon, Weave the Clouds",80.0,5,9,10,8,3693.76,2362.154,1000.1,150.672,16.34,161.48,16.0,0.0,19.439,26.416,0.0,29.808,20.7,18.576,27.648,13.5,11.34,22.68,16.416,0.0,29.808,CRIT DMG,SPD,ATK,Energy Regeneration Rate,Musketeer of Wild Wheat,Fleet of the Ageless
a1dbe664697311ee8f7328c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3665.591,2819.958,813.647,137.932,72.484,144.608,71.28,0.0,0.0,8.64,6.912,11.664,10.9,15.552,19.008,0.0,29.484,29.808,8.64,6.912,11.664,CRIT DMG,SPD,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1dbe664697311ee8f7328c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,4,10,10,10,3645.724,2788.102,1343.149,131.532,78.136,132.656,48.88,0.0,0.0,26.352,0.0,10.368,7.5,23.328,15.984,29.16,20.736,46.656,26.352,0.0,10.368,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1dbe664697311ee8f7328c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,4,8,8,8,3214.439,2554.681,917.512,134.632,19.256,55.832,45.548,0.0,5.0,12.096,122.368,43.216,2.6,22.032,0.0,13.5,14.256,5.832,12.096,64.368,27.216,ATK,SPD,Quantum DMG Boost,ATK,"Genius of Brilliant Stars, Thief of Shooting Meteor",Sprightly Vonwacq
a1dbe664697311ee8f7328c2dd2980ba,68,Luocha,80,Imaginary,Perfect Timing,80.0,6,6,7,8,4387.801,2622.733,1062.09,144.192,7.592,61.016,0.0,34.561,19.439,57.008,0.0,19.44,12.1,34.56,0.0,14.58,2.592,11.016,19.008,0.0,19.44,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Broken Keel
a1dbe665697311ee8ee128c2dd2980ba,70,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,6619.125,1538.296,1014.672,127.232,69.244,186.08,38.88,0.0,0.0,18.64,0.0,49.896,5.2,19.44,3.456,19.44,26.244,71.28,8.64,0.0,49.896,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1dbe665697311ee8ee128c2dd2980ba,70,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,6,8,7,9,7803.007,1438.395,1135.575,123.9,38.928,140.72,48.88,0.0,36.439,29.872,0.0,5.184,23.9,28.944,7.344,0.0,15.228,90.72,19.872,0.0,5.184,HP,HP,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Sprightly Vonwacq
a1dbe665697311ee8ee128c2dd2980ba,70,Silver Wolf,80,Quantum,Incessant Rain,80.0,6,10,10,10,2975.595,2446.648,1034.866,132.032,63.32,113.304,56.88,0.0,19.439,3.888,102.048,11.664,0.0,7.776,28.512,9.72,25.92,47.304,3.888,60.048,11.664,CRIT Rate,SPD,Quantum DMG Boost,Energy Regeneration Rate,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Celestial Differentiator
a1dbe665697311ee8ee128c2dd2980ba,70,Pela,80,Ice,Before the Tutorial Mission Starts,80.0,6,10,10,10,2796.886,1940.581,870.482,142.632,74.236,95.36,61.28,0.0,19.439,25.056,72.464,22.032,6.3,7.776,23.328,4.86,28.836,45.36,25.056,22.464,22.032,CRIT Rate,SPD,Ice DMG Boost,Energy Regeneration Rate,Musketeer of Wild Wheat,Inert Salsotto
a1dbe668697311eeb8d328c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,6,10,10,10,3127.752,3233.687,1069.845,117.6,80.896,160.184,48.88,0.0,0.0,15.984,10.8,23.976,2.6,15.984,16.416,14.58,17.496,86.184,15.984,10.8,23.976,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1dbe668697311eeb8d328c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,4,10,10,10,3470.694,3488.217,1179.68,125.032,10.832,50.0,48.88,0.0,0.0,3.456,68.112,65.448,0.0,15.552,15.984,10.8,5.832,0.0,3.456,50.112,65.448,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1dbe668697311eeb8d328c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,8,8,10,3312.089,2393.739,1044.823,131.632,72.484,156.92,71.28,0.0,0.0,15.12,6.912,22.68,4.6,0.0,0.0,25.38,29.484,42.12,15.12,6.912,22.68,CRIT DMG,SPD,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Rutilant Arena
a1dbe669697311ee9ad528c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3384.063,3178.504,1108.558,102.0,72.16,200.984,61.28,0.0,0.0,0.0,0.0,18.792,0.0,0.0,25.488,33.48,29.16,86.184,0.0,0.0,18.792,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
a1dbe669697311ee9ad528c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,1,9,9,10,2966.344,2788.829,1349.252,129.232,89.8,140.432,48.88,0.0,0.0,3.456,15.984,10.368,5.2,0.0,7.776,19.98,32.4,54.432,3.456,15.984,10.368,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1dbe669697311ee9ad528c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,1,8,3,8,7750.381,1349.396,1368.513,131.032,35.352,96.008,0.0,0.0,31.439,74.864,3.888,5.832,0.0,12.096,12.096,10.26,23.652,46.008,54.864,3.888,5.832,HP,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1dbe673697311ee899928c2dd2980ba,69,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3781.547,3050.48,1068.486,124.22,84.148,103.784,61.28,0.0,0.0,11.232,3.456,23.976,16.1,17.28,3.888,23.76,8.748,53.784,11.232,3.456,23.976,CRIT Rate,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1dbe673697311ee899928c2dd2980ba,69,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,6,10,10,10,4074.249,1954.607,987.492,113.9,61.7,50.0,56.88,0.0,19.439,11.232,94.288,16.0,6.9,11.232,3.888,15.12,24.3,0.0,11.232,36.288,0.0,CRIT Rate,HP,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Talia: Kingdom of Banditry
a1dbe673697311ee899928c2dd2980ba,69,Clara,80,Physical,Something Irreplaceable,80.0,6,10,10,10,3466.617,3687.0,1227.041,96.6,60.952,61.016,63.28,0.0,0.0,23.328,12.96,60.912,6.6,0.0,6.912,32.4,15.552,11.016,23.328,12.96,60.912,CRIT Rate,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
a1dbe673697311ee899928c2dd2980ba,69,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,6,10,10,10,2948.065,3339.916,1137.585,117.0,59.556,104.456,48.88,0.0,0.0,11.232,7.776,34.992,2.0,7.344,10.368,14.58,6.156,30.456,11.232,7.776,34.992,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Space Sealing Station
a1dbe675697311ee9c4328c2dd2980ba,70,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,7,12,12,12,7734.004,1301.129,1479.628,104.9,76.736,183.488,48.88,0.0,20.0,10.0,15.984,12.96,4.9,11.664,0.0,28.62,45.036,68.688,0.0,15.984,12.96,CRIT DMG,HP,Quantum DMG Boost,HP,Genius of Brilliant Stars,Inert Salsotto
a1dbe675697311ee9c4328c2dd2980ba,70,Bailu,80,Lightning,Perfect Timing,80.0,5,7,7,7,5160.868,1467.353,1466.237,114.426,5.0,60.368,0.0,33.003,19.439,60.208,15.984,33.048,0.0,23.587,10.195,43.74,0.0,10.368,8.208,15.984,33.048,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Passerby of Wandering Cloud,Broken Keel
a1dbe675697311ee9c4328c2dd2980ba,70,Clara,80,Physical,Something Irreplaceable,80.0,6,10,10,10,3420.046,3841.576,1265.673,90.0,78.448,125.816,63.28,0.0,0.0,15.12,4.32,0.0,0.0,0.0,19.44,32.94,33.048,75.816,15.12,4.32,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
a1dbe675697311ee9c4328c2dd2980ba,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,6,10,10,10,3152.381,2337.518,1053.401,134.032,19.58,79.808,8.0,0.0,5.0,7.344,131.872,137.624,2.0,15.12,12.096,18.9,14.58,29.808,7.344,30.672,40.824,Effect Hit Rate,SPD,ATK,Break Effect,Thief of Shooting Meteor,Sprightly Vonwacq
a1dbe678697311ee9edd28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3951.353,2838.601,1349.919,104.6,67.624,175.064,71.28,0.0,0.0,3.888,14.688,11.664,2.6,31.104,0.0,69.66,24.624,60.264,3.888,14.688,11.664,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Rutilant Arena
a1dbe678697311ee9edd28c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,1,8,8,8,3041.258,2416.299,979.997,150.732,19.58,56.48,52.08,0.0,0.0,11.664,110.63,28.512,18.7,12.528,21.6,0.0,14.58,6.48,11.664,14.688,28.512,Effect Hit Rate,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
a1dbe678697311ee9edd28c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,5,9,10,10,3301.8,2802.92,1392.329,124.032,76.192,150.968,48.88,0.0,0.0,15.552,16.416,11.664,0.0,11.664,15.984,24.3,18.792,58.968,15.552,16.416,11.664,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1dbe683697311ee8ca528c2dd2980ba,69,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,4199.781,3227.198,883.962,110.42,70.216,145.904,61.28,0.0,0.0,0.0,34.992,29.16,2.3,41.904,15.552,16.2,27.216,31.104,0.0,34.992,29.16,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1dbe683697311ee8ca528c2dd2980ba,69,Kafka,80,Lightning,Patience Is All You Need,80.0,6,10,10,10,3264.995,3650.148,1153.244,127.632,10.508,73.976,48.88,0.0,0.0,7.776,41.328,68.688,2.6,7.344,27.648,14.04,5.508,23.976,7.776,23.328,68.688,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1dbe683697311ee8ca528c2dd2980ba,69,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,7788.987,1737.865,934.801,97.0,76.761,62.312,25.878,0.0,0.0,34.538,20.304,55.21,0.0,21.168,19.872,14.58,4.99,12.312,24.538,20.304,55.21,CRIT Rate,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1dbe683697311ee8ca528c2dd2980ba,69,Jing Yuan,80,Lightning,Before Dawn,80.0,5,7,7,7,3347.097,2947.888,1354.105,105.3,34.28,159.872,42.348,0.0,0.0,6.912,15.12,17.496,6.3,22.464,7.776,34.02,14.58,27.216,6.912,15.12,17.496,CRIT DMG,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1dbe684697311ee989428c2dd2980ba,68,Fu Xuan,75,Quantum,She Already Shut Her Eyes,80.0,6,10,10,10,8065.948,1362.199,1542.422,131.032,32.98,60.368,0.0,0.0,33.439,77.024,4.32,24.624,0.0,19.008,11.232,38.34,14.58,10.368,57.024,4.32,24.624,HP,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1dbe684697311ee989428c2dd2980ba,68,Silver Wolf,72,Quantum,Before the Tutorial Mission Starts,70.0,5,8,8,8,2854.279,1984.818,1006.759,132.032,7.916,61.016,45.548,0.0,0.0,4.32,137.155,31.104,0.0,18.749,11.232,19.656,2.916,11.016,4.32,41.213,31.104,Effect Hit Rate,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
a1dbe684697311ee989428c2dd2980ba,68,Luocha,77,Imaginary,Echoes of the Coffin,70.0,5,8,8,8,3571.769,3116.687,871.707,128.132,22.172,60.368,0.0,40.69,16.174,28.944,4.32,9.331,4.9,17.798,10.109,15.12,17.172,10.368,28.944,4.32,9.331,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Space Sealing Station
a1dbe684697311ee989428c2dd2980ba,68,Bronya,78,Wind,But the Battle Isn't Over,50.0,5,10,10,8,3466.509,1280.768,1348.128,109.84,5.0,166.923,16.0,0.0,22.939,25.552,22.291,28.512,4.9,23.328,0.0,24.84,0.0,28.123,15.552,22.291,28.512,CRIT DMG,HP,DEF,Energy Regeneration Rate,Musketeer of Wild Wheat,Fleet of the Ageless
a1dbe685697311ee960328c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,9,9,9,3872.451,3107.636,835.674,109.5,80.584,171.176,71.28,0.0,0.0,11.232,18.576,6.48,7.5,21.6,3.888,5.4,37.584,56.376,11.232,18.576,6.48,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1dbe685697311ee960328c2dd2980ba,68,Silver Wolf,75,Quantum,Incessant Rain,80.0,2,7,9,7,3631.356,2338.079,1005.596,143.232,20.552,67.496,10.0,0.0,19.439,12.528,100.038,18.144,11.2,26.784,0.0,0.0,15.552,17.496,12.528,12.096,18.144,Effect Hit Rate,SPD,ATK,Energy Regeneration Rate,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Pan-Cosmic Commercial Enterprise
a1dbe685697311ee960328c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,2,9,9,9,3781.761,3527.572,948.15,127.032,13.748,81.104,48.88,0.0,0.0,3.456,58.176,51.192,2.0,28.08,19.44,0.0,8.748,31.104,3.456,40.176,51.192,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1dbe687697311eeb3e328c2dd2980ba,67,Fu Xuan,75,Quantum,Texture of Memories,70.0,1,9,3,10,5475.895,891.313,1585.668,131.632,25.196,62.312,0.0,0.0,19.439,36.144,4.32,16.848,6.6,16.848,0.0,50.76,17.496,12.312,18.144,4.32,16.848,HP,SPD,HP,Energy Regeneration Rate,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1dbe688697311ee97cf28c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,6,9,9,9,2747.475,3272.678,1296.375,115.0,66.584,153.704,48.88,0.0,0.0,0.0,22.032,16.848,0.0,3.888,25.488,44.28,5.184,79.704,0.0,22.032,16.848,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1dbe688697311ee97cf28c2dd2980ba,68,Kafka,80,Lightning,Fermata,70.0,5,9,10,8,3426.008,3113.552,923.066,129.032,16.988,101.192,48.88,0.0,0.0,0.0,25.344,68.488,4.0,26.784,25.488,19.98,11.988,51.192,0.0,7.344,52.488,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1dbe688697311ee97cf28c2dd2980ba,68,Blade,80,Wind,A Secret Vow,80.0,6,9,9,9,7524.308,1632.161,1255.747,106.5,39.58,142.664,0.0,0.0,0.0,28.144,0.0,24.624,9.5,10.8,19.872,67.5,14.58,27.864,18.144,0.0,24.624,CRIT DMG,HP,HP,HP,Longevous Disciple,Inert Salsotto
a1dbe688697311ee97cf28c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,5,9,8,8,4600.224,1979.802,1253.781,136.332,7.916,61.664,3.2,0.0,0.0,37.216,102.928,6.48,4.3,15.552,24.192,9.18,2.916,11.664,27.216,44.928,6.48,HP,SPD,DEF,HP,Guard of Wuthering Snow,Broken Keel
a1dbe689697311ee96c528c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,6,10,10,10,3183.672,3848.453,1062.856,139.432,19.904,72.68,48.88,0.0,0.0,25.92,24.912,33.048,14.4,0.0,46.224,5.4,14.904,22.68,25.92,6.912,33.048,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1dbe689697311ee96c528c2dd2980ba,68,Trailblazer,80,Fire,Moment of Victory,80.0,6,10,10,10,3935.782,1762.603,3588.803,120.032,5.0,50.0,38.88,0.0,19.439,23.76,54.672,16.848,0.0,20.304,11.232,39.96,0.0,0.0,23.76,30.672,16.848,DEF,SPD,Fire DMG Boost,Energy Regeneration Rate,Knight of Purity Palace,Belobog of the Architects
a1dbe689697311ee96c528c2dd2980ba,68,Sampo,80,Wind,Solitary Healing,80.0,5,8,10,12,3319.793,3125.921,1182.607,140.832,10.832,78.512,48.88,0.0,0.0,8.208,43.488,81.656,13.8,23.76,3.456,36.18,5.832,28.512,8.208,25.488,46.656,ATK,SPD,Wind DMG Boost,ATK,"Eagle of Twilight Line, Musketeer of Wild Wheat",Space Sealing Station
a1dbe68a697311eea28e28c2dd2980ba,68,Kafka,80,Lightning,Solitary Healing,80.0,1,9,10,9,3233.999,3983.627,929.628,136.832,10.508,60.368,48.88,0.0,0.0,23.76,49.536,53.144,11.8,4.32,58.752,5.4,5.508,10.368,23.76,31.536,18.144,ATK,SPD,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Space Sealing Station
a1dbe68a697311eea28e28c2dd2980ba,68,Clara,80,Physical,Something Irreplaceable,80.0,4,8,10,10,3915.12,3385.731,1034.412,90.0,62.348,121.28,63.28,0.0,19.439,7.776,15.984,0.0,0.0,19.872,29.376,8.64,24.948,71.28,7.776,15.984,0.0,CRIT Rate,ATK,Physical DMG Boost,Energy Regeneration Rate,Champion of Streetwise Boxing,
a1dbe68a697311eea28e28c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,6,9,9,9,2770.247,3325.552,1010.607,146.632,67.008,170.552,10.0,0.0,0.0,7.776,19.44,23.328,6.6,7.344,22.896,9.72,46.008,31.752,7.776,19.44,23.328,CRIT DMG,SPD,ATK,ATK,Genius of Brilliant Stars,Space Sealing Station
a1dbe68a697311eea28e28c2dd2980ba,68,Himeko,75,Fire,Today Is Another Peaceful Day,80.0,2,8,8,8,2937.83,3392.33,999.63,101.76,51.008,117.392,54.88,0.0,0.0,20.304,0.0,27.864,0.0,15.984,6.912,15.12,13.608,67.392,20.304,0.0,27.864,CRIT Rate,ATK,Fire DMG Boost,ATK,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Space Sealing Station
a1dbe68d697311ee983128c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,3,10,7,8,8970.871,1422.37,1543.722,135.932,44.644,55.832,0.0,0.0,12.0,67.088,10.8,0.0,10.9,15.984,20.304,32.4,26.244,5.832,47.088,10.8,0.0,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1dbe68d697311ee983128c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,5,10,10,10,3004.624,3039.649,1211.803,117.3,73.388,178.976,48.88,0.0,0.0,4.32,4.32,22.68,2.3,22.032,8.64,29.7,44.388,40.176,4.32,4.32,22.68,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1dbe68d697311ee983128c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,4,9,9,8,3181.265,2649.855,885.064,141.532,58.36,109.616,56.88,0.0,0.0,19.008,58.0,20.736,9.5,23.76,31.104,4.32,12.96,59.616,19.008,0.0,20.736,CRIT Rate,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
