uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,relic,ornament
05aa631b219f11ee87e728c2dd2980ba,58,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,1,7,7,5,2751.219,1639.987,729.4,134.732,5.0,89.528,10.0,0.0,16.174,10.454,89.053,40.824,"Genius of Brilliant Stars, Guard of Wuthering Snow",Space Sealing Station
05aa631c219f11ee997928c2dd2980ba,62,Clara,80,Destruction,Something Irreplaceable,80.0,7,12,10,10,3819.264,3842.215,979.903,90.0,60.304,132.296,63.28,0.0,0.0,35.856,6.912,17.496,Champion of Streetwise Boxing,Inert Salsotto
05aa631c219f11ee997928c2dd2980ba,62,Himeko,60,Erudition,Night on the Milky Way,60.0,3,6,6,5,2872.937,2435.95,880.637,105.2,72.94,108.32,60.08,0.0,0.0,11.776,0.0,0.0,Firesmith of Lava-Forging,Inert Salsotto
05aa631c219f11ee997928c2dd2980ba,62,Seele,80,The Hunt,In the Night,80.0,6,10,10,10,3008.051,3531.57,1069.879,119.3,78.728,116.768,48.88,0.0,0.0,20.304,18.576,0.0,Genius of Brilliant Stars,Space Sealing Station
05aa631c219f11ee997928c2dd2980ba,62,Silver Wolf,60,Nihility,Incessant Rain,80.0,4,6,6,6,2843.783,1891.521,1113.871,127.832,14.072,83.307,45.548,0.0,16.174,8.208,66.754,17.496,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05aa631d219f11eeb5fc28c2dd2980ba,61,Jing Yuan,80,Erudition,Today Is Another Peaceful Day,80.0,1,5,5,7,3078.571,2968.267,930.161,126.332,60.74,110.912,48.88,0.0,0.0,12.528,28.944,11.664,Band of Sizzling Thunder,Space Sealing Station
05aa631d219f11eeb5fc28c2dd2980ba,61,Gepard,70,Preservation,Day One of My New Life,70.0,1,2,7,2,3487.718,1217.999,2927.441,121.632,16.988,90.176,3.2,0.0,24.439,12.208,15.984,18.144,Knight of Purity Palace,Sprightly Vonwacq
05aa631d219f11eeb5fc28c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,4,7,7,6,3078.247,2999.011,1130.007,115.0,71.22,127.136,48.88,0.0,0.0,31.536,7.776,10.368,Genius of Brilliant Stars,Space Sealing Station
05aa631d219f11eeb5fc28c2dd2980ba,61,Clara,63,Destruction,Something Irreplaceable,70.0,3,4,7,6,2601.545,2652.034,941.997,90.0,33.045,83.048,45.548,0.0,0.0,21.427,10.454,16.978,Champion of Streetwise Boxing,Space Sealing Station
05aa631e219f11eea49328c2dd2980ba,57,Jing Yuan,70,Erudition,The Birth of the Self,70.0,1,4,5,8,2651.342,2327.955,981.891,124.032,74.78,129.056,10.0,0.0,0.0,8.208,7.344,34.733,Band of Sizzling Thunder,Inert Salsotto
05aa631e219f11eea49328c2dd2980ba,57,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,1,6,6,4,2534.504,1779.213,830.117,126.026,16.146,61.016,0.0,0.0,0.0,13.91,111.629,47.811,Thief of Shooting Meteor,Pan-Galactic Commercial Enterprise
05aa631e219f11eea49328c2dd2980ba,57,Bronya,60,Harmony,Past and Future,60.0,2,6,6,4,2507.031,1358.977,833.216,121.766,5.0,145.502,9.421,0.0,12.939,10.886,11.664,15.163,Musketeer of Wild Wheat,Fleet of the Ageless
05aa631e219f11eea49328c2dd2980ba,57,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,3,8,8,7,2882.78,2517.19,929.614,126.8,67.98,115.788,48.88,0.0,0.0,3.456,0.0,35.44,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Talia: Kingdom of Banditry
05aa631f219f11eeb14628c2dd2980ba,61,Jing Yuan,80,Erudition,The Seriousness of Breakfast,70.0,2,5,5,8,2811.659,2144.802,1155.604,122.232,40.212,98.47,30.653,0.0,0.0,11.664,7.344,6.48,Band of Sizzling Thunder,Belobog of the Architects
05aa631f219f11eeb14628c2dd2980ba,61,Yanqing,70,The Hunt,Sleep Like the Dead,70.0,3,7,8,7,2519.101,2400.338,880.542,111.3,10.508,124.919,33.49,0.0,0.0,21.341,8.813,0.0,"Hunter of Glacial Forest, Musketeer of Wild Wheat",Space Sealing Station
05aa631f219f11eeb14628c2dd2980ba,61,Bronya,70,Harmony,Past and Future,60.0,3,6,6,4,2813.114,1160.517,1105.883,106.94,5.0,85.678,16.177,0.0,16.174,13.677,7.776,5.184,Musketeer of Wild Wheat,Fleet of the Ageless
05aa631f219f11eeb14628c2dd2980ba,61,Clara,70,Destruction,On the Fall of an Aeon,60.0,2,4,7,4,2741.82,2190.319,796.673,90.0,34.549,59.331,37.285,0.0,0.0,18.662,24.192,31.363,Champion of Streetwise Boxing,Space Sealing Station
05aa6320219f11eea7e328c2dd2980ba,61,Jing Yuan,80,Erudition,Before Dawn,80.0,4,8,8,8,3167.678,2612.379,1506.819,124.432,65.889,115.808,42.348,0.0,0.0,11.664,16.416,23.976,Band of Sizzling Thunder,Inert Salsotto
05aa6320219f11eea7e328c2dd2980ba,61,Bronya,67,Harmony,But the Battle Isn't Over,70.0,1,7,6,7,3202.458,1497.451,941.815,117.04,13.424,143.039,12.621,0.0,29.439,11.776,12.096,18.144,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6320219f11eea7e328c2dd2980ba,61,Seele,80,The Hunt,Sleep Like the Dead,80.0,4,8,8,8,2969.819,3241.416,1210.646,121.3,63.32,140.936,42.348,0.0,0.0,7.776,15.552,0.0,Genius of Brilliant Stars,Space Sealing Station
05aa6320219f11eea7e328c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,60.0,1,6,6,6,2421.91,1309.938,697.204,130.132,10.508,72.68,45.548,0.0,16.174,7.776,109.184,34.992,Genius of Brilliant Stars,
05aa6321219f11ee867028c2dd2980ba,62,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,5,8,9,8,2923.608,3354.877,1114.762,119.6,65.388,121.304,48.88,0.0,0.0,3.456,11.664,12.312,Genius of Brilliant Stars,Space Sealing Station
05aa6321219f11ee867028c2dd2980ba,62,Gepard,70,Preservation,Day One of My New Life,80.0,3,4,6,4,3542.479,1363.612,3553.534,94.0,13.1,55.832,6.4,0.0,16.174,12.64,7.344,18.144,Knight of Purity Palace,Belobog of the Architects
05aa6321219f11ee867028c2dd2980ba,62,Silver Wolf,76,Nihility,Before the Tutorial Mission Starts,70.0,1,4,5,4,2929.439,2096.391,808.378,127.832,35.197,72.032,45.548,0.0,0.0,41.472,74.192,23.976,Genius of Brilliant Stars,Space Sealing Station
05aa6322219f11eeb78b28c2dd2980ba,60,Seele,79,The Hunt,Cruising in the Stellar Sea,60.0,5,8,9,8,2002.091,2610.198,1000.543,133.1,26.184,69.78,42.348,0.0,0.0,6.221,0.0,36.936,Genius of Brilliant Stars,Space Sealing Station
05aa6322219f11eeb78b28c2dd2980ba,60,Gepard,77,Preservation,Landau's Choice,60.0,2,3,4,3,3144.912,1056.819,2577.221,92.0,15.886,60.627,6.4,0.0,0.0,16.096,15.725,22.032,Knight of Purity Palace,Belobog of the Architects
05aa6322219f11eeb78b28c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,60.0,4,8,8,7,2091.003,1415.35,798.573,128.639,9.342,66.459,22.485,0.0,9.642,13.565,74.987,0.0,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6323219f11ee9f7828c2dd2980ba,62,Bailu,78,Abundance,Shared Feeling,70.0,2,3,6,3,4571.377,1167.123,888.877,120.306,11.156,68.144,0.0,15.0,0.0,13.997,4.32,28.512,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6323219f11ee9f7828c2dd2980ba,62,Gepard,80,Preservation,Moment of Victory,74.0,1,2,6,2,3620.473,1323.339,2337.685,125.332,7.592,59.331,3.2,0.0,10.326,4.0,30.566,0.0,Knight of Purity Palace,Fleet of the Ageless
05aa6323219f11ee9f7828c2dd2980ba,62,Seele,80,The Hunt,In the Night,80.0,4,8,7,7,3157.131,3279.326,1086.514,123.9,57.992,164.72,25.817,0.0,0.0,16.416,7.776,11.664,Musketeer of Wild Wheat,Space Sealing Station
05aa6323219f11ee9f7828c2dd2980ba,62,Tingyun,76,Harmony,"Carve the Moon, Weave the Clouds",73.0,5,6,8,6,2808.336,1826.752,849.424,135.146,9.666,50.0,8.177,0.0,0.0,10.886,6.912,14.774,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6324219f11ee8a0228c2dd2980ba,60,Yanqing,80,The Hunt,Only Silence Remains,80.0,3,8,8,8,2857.695,2931.363,902.105,115.6,27.904,135.898,50.348,0.0,0.0,11.232,8.64,44.453,Hunter of Glacial Forest,Inert Salsotto
05aa6324219f11ee8a0228c2dd2980ba,60,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,4,8,8,8,2644.866,2878.452,1060.288,117.0,60.722,99.588,37.994,0.0,0.0,4.32,0.0,45.619,Genius of Brilliant Stars,Space Sealing Station
05aa6324219f11ee8a0228c2dd2980ba,60,Gepard,70,Preservation,Landau's Choice,60.0,2,3,6,3,3025.489,1130.092,2061.079,126.532,10.832,81.104,3.2,0.0,19.439,31.648,20.736,28.512,Knight of Purity Palace,
05aa6324219f11ee8a0228c2dd2980ba,60,Trailblazer,70,Preservation,Amber,50.0,4,8,7,6,2329.915,904.772,1404.276,95.0,8.24,55.184,0.0,0.0,0.0,7.344,7.776,18.792,Knight of Purity Palace,
05aa6325219f11eeada628c2dd2980ba,61,Trailblazer,80,Destruction,On the Fall of an Aeon,80.0,7,12,12,12,3714.092,2686.656,1017.885,128.2,67.532,73.976,48.88,0.0,0.0,12.096,19.44,70.632,Champion of Streetwise Boxing,Space Sealing Station
05aa6325219f11eeada628c2dd2980ba,61,March 7th,80,Preservation,Day One of My New Life,80.0,6,10,10,10,2806.615,1206.577,3399.458,113.8,14.072,75.661,22.4,0.0,0.0,23.306,9.677,10.627,Knight of Purity Palace,Belobog of the Architects
05aa6325219f11eeada628c2dd2980ba,61,Dan Heng,80,The Hunt,Only Silence Remains,80.0,7,11,10,8,2667.853,2009.361,933.533,114.032,17.83,90.954,71.28,0.0,0.0,3.456,34.63,95.515,Eagle of Twilight Line,Space Sealing Station
05aa6325219f11eeada628c2dd2980ba,61,Asta,80,Harmony,Memories of the Past,80.0,5,8,8,8,3036.676,1385.688,1565.728,116.7,38.19,50.0,22.4,0.0,5.0,15.552,10.8,94.346,Thief of Shooting Meteor,Sprightly Vonwacq
05aa6326219f11eeb1bf28c2dd2980ba,62,Jing Yuan,80,Erudition,Before Dawn,80.0,6,10,10,11,3199.2,3162.148,1179.878,106.8,74.572,109.832,48.88,0.0,0.0,7.344,37.584,16.848,Band of Sizzling Thunder,Inert Salsotto
05aa6326219f11eeb1bf28c2dd2980ba,62,Gepard,70,Preservation,Moment of Victory,80.0,3,4,10,6,3660.042,1240.179,3711.591,108.1,5.0,61.664,6.4,0.0,12.908,7.888,24.0,12.312,Knight of Purity Palace,Belobog of the Architects
05aa6326219f11eeb1bf28c2dd2980ba,62,Clara,75,Destruction,Something Irreplaceable,80.0,5,7,6,7,3382.294,3010.441,1045.409,90.0,22.846,63.867,33.817,0.0,0.0,7.344,3.456,12.312,Guard of Wuthering Snow,Space Sealing Station
05aa6326219f11eeb1bf28c2dd2980ba,62,Silver Wolf,76,Nihility,Incessant Rain,80.0,6,10,10,9,3017.184,2452.83,941.838,127.832,40.705,85.64,33.853,0.0,0.0,28.944,73.328,28.512,Genius of Brilliant Stars,Space Sealing Station
05aa6327219f11ee845828c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,5,9,9,8,3012.285,2914.473,1185.741,149.232,69.332,91.496,48.88,0.0,0.0,27.648,11.232,40.824,Genius of Brilliant Stars,Space Sealing Station
05aa6327219f11ee845828c2dd2980ba,61,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,70.0,5,8,8,8,2346.844,1448.663,863.64,115.232,42.714,66.2,52.08,0.0,19.439,8.208,75.92,12.312,Genius of Brilliant Stars,
05aa6327219f11ee845828c2dd2980ba,61,Bailu,70,Abundance,Time Waits for No One,70.0,4,7,8,7,5128.51,1283.474,1075.869,105.7,12.646,64.515,6.221,45.003,0.0,19.552,3.456,4.147,Passerby of Wandering Cloud,Fleet of the Ageless
05aa6328219f11ee9d8428c2dd2980ba,61,Gepard,70,Preservation,Landau's Choice,60.0,2,2,8,2,2412.293,1084.049,2486.776,92.0,12.906,56.48,3.2,0.0,19.439,21.107,4.32,4.147,Knight of Purity Palace,
05aa6328219f11ee9d8428c2dd2980ba,61,Seele,70,The Hunt,Swordplay,70.0,3,10,10,8,2622.462,2544.087,1026.056,123.7,53.924,100.236,48.88,0.0,0.0,0.0,12.096,0.0,Genius of Brilliant Stars,Space Sealing Station
05aa6328219f11ee9d8428c2dd2980ba,61,Jing Yuan,70,Erudition,The Birth of the Self,70.0,1,7,7,9,2643.183,1853.802,958.336,119.332,50.013,70.736,48.88,0.0,0.0,26.784,3.456,17.496,Band of Sizzling Thunder,Inert Salsotto
05aa6328219f11ee9d8428c2dd2980ba,61,Silver Wolf,60,Nihility,Before the Tutorial Mission Starts,50.0,2,8,8,7,2408.581,1134.513,715.79,131.846,7.592,54.666,6.221,0.0,12.939,0.0,108.454,8.813,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6329219f11eeb54e28c2dd2980ba,60,Jing Yuan,70,Erudition,The Seriousness of Breakfast,70.0,1,7,7,8,2413.816,1888.185,1035.793,117.026,51.841,96.786,30.653,0.0,0.0,0.0,27.734,0.0,Band of Sizzling Thunder,Inert Salsotto
05aa6329219f11eeb54e28c2dd2980ba,60,Dan Heng,70,The Hunt,Cruising in the Stellar Sea,70.0,2,6,7,6,2591.46,2141.07,855.053,112.0,51.733,74.624,51.817,0.0,0.0,12.528,10.973,11.664,Eagle of Twilight Line,Space Sealing Station
05aa6329219f11eeb54e28c2dd2980ba,60,Yanqing,70,The Hunt,River Flows in Spring,70.0,1,6,7,6,2190.648,2329.511,871.89,113.6,31.762,79.29,38.653,0.0,0.0,7.776,5.875,11.664,Hunter of Glacial Forest,Space Sealing Station
05aa632a219f11ee844b28c2dd2980ba,58,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,5,8,7,8,2560.861,2562.511,865.782,115.0,69.552,131.599,48.88,0.0,0.0,27.389,3.456,9.85,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Inert Salsotto
05aa632a219f11ee844b28c2dd2980ba,58,Silver Wolf,60,Nihility,Before the Tutorial Mission Starts,60.0,1,5,5,5,2209.759,1522.547,728.069,134.032,46.148,67.496,27.107,0.0,0.0,12.528,92.88,28.512,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05aa632a219f11ee844b28c2dd2980ba,58,Bronya,70,Harmony,Past and Future,60.0,1,7,7,4,3478.777,1558.653,938.678,104.94,16.664,132.126,9.421,0.0,0.0,12.208,17.539,0.0,Musketeer of Wild Wheat,Fleet of the Ageless
05aa632a219f11ee844b28c2dd2980ba,58,Jing Yuan,60,Erudition,Before Dawn,60.0,4,6,6,6,2615.229,2047.703,828.236,110.8,53.154,102.978,42.348,0.0,0.0,7.344,11.664,5.184,Band of Sizzling Thunder,Inert Salsotto
05aa632b219f11eeaace28c2dd2980ba,63,Seele,80,The Hunt,In the Night,80.0,5,8,8,8,2934.331,2914.091,1015.756,123.9,55.4,91.496,42.348,0.0,0.0,21.946,11.232,40.954,Genius of Brilliant Stars,Space Sealing Station
05aa632b219f11eeaace28c2dd2980ba,63,Jing Yuan,80,Erudition,Before Dawn,80.0,5,8,8,8,3224.477,2610.94,1206.195,119.832,59.525,108.032,10.0,0.0,16.174,0.0,3.456,5.832,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05aa632b219f11eeaace28c2dd2980ba,63,Silver Wolf,70,Nihility,Incessant Rain,80.0,5,6,6,6,3121.042,2115.127,1105.592,121.726,21.848,59.331,0.0,0.0,10.326,6.221,72.362,32.459,"Musketeer of Wild Wheat, Thief of Shooting Meteor",Space Sealing Station
05aa632b219f11eeaace28c2dd2980ba,63,Bailu,70,Abundance,Time Waits for No One,80.0,4,6,6,6,6276.457,1262.172,1138.919,111.6,15.109,50.0,0.0,12.0,0.0,14.109,3.11,32.0,Thief of Shooting Meteor,Fleet of the Ageless
05aa632c219f11eeb26928c2dd2980ba,60,Seele,80,The Hunt,In the Night,80.0,6,10,10,10,2913.453,2882.986,1031.844,115.0,54.898,93.181,38.88,0.0,0.0,5.53,9.331,31.493,Champion of Streetwise Boxing,Inert Salsotto
05aa632c219f11eeb26928c2dd2980ba,60,Silver Wolf,72,Nihility,Before the Tutorial Mission Starts,70.0,5,8,8,8,2537.973,1733.669,855.399,113.42,5.0,56.48,3.2,0.0,0.0,7.776,86.461,19.699,Musketeer of Wild Wheat,Fleet of the Ageless
05aa632c219f11eeb26928c2dd2980ba,60,Bronya,40,Harmony,But the Battle Isn't Over,60.0,1,2,2,2,1985.122,894.164,786.378,108.94,5.0,68.274,3.2,0.0,10.0,3.11,0.0,9.85,Musketeer of Wild Wheat,Fleet of the Ageless
05aa632d219f11eeb22a28c2dd2980ba,61,Silver Wolf,69,Nihility,Before the Tutorial Mission Starts,70.0,2,5,5,5,2775.775,1496.629,971.763,132.446,24.34,50.0,0.0,0.0,0.0,18.144,89.101,23.328,Musketeer of Wild Wheat,Inert Salsotto
05aa632d219f11eeb22a28c2dd2980ba,61,Seele,79,The Hunt,Cruising in the Stellar Sea,80.0,5,8,8,8,2498.545,2957.655,1164.139,117.3,55.568,179.624,48.88,0.0,0.0,15.552,11.664,16.848,Genius of Brilliant Stars,Inert Salsotto
05aa632d219f11eeb22a28c2dd2980ba,61,Sushang,75,The Hunt,Sleep Like the Dead,80.0,3,8,7,6,3207.481,2570.36,1153.306,107.0,66.395,125.36,25.878,0.0,0.0,3.456,6.912,47.104,"Musketeer of Wild Wheat, Thief of Shooting Meteor",Inert Salsotto
05aa632d219f11eeb22a28c2dd2980ba,61,Clara,70,Destruction,A Secret Vow,70.0,3,4,7,7,3264.011,2161.806,921.532,98.6,46.861,84.344,50.348,0.0,0.0,0.0,8.64,64.93,Champion of Streetwise Boxing,
05aa632e219f11eeaea328c2dd2980ba,60,Clara,63,Destruction,A Secret Vow,70.0,4,6,6,6,2903.896,2666.758,797.38,106.3,37.789,92.768,35.548,0.0,0.0,0.0,11.664,34.992,Musketeer of Wild Wheat,Space Sealing Station
05aa632e219f11eeaea328c2dd2980ba,60,Hook,60,Destruction,Woof! Walk Time!,40.0,5,8,8,8,2603.704,2117.653,565.53,108.54,43.945,66.316,32.348,0.0,0.0,7.344,0.0,6.48,Musketeer of Wild Wheat,Space Sealing Station
05aa632e219f11eeaea328c2dd2980ba,60,Himeko,68,Erudition,The Seriousness of Breakfast,70.0,1,6,7,6,2892.974,2902.855,855.125,101.76,14.072,93.027,48.348,0.0,0.0,14.774,8.208,12.312,Musketeer of Wild Wheat,Space Sealing Station
05aa632e219f11eeaea328c2dd2980ba,60,Trailblazer,68,Preservation,Texture of Memories,70.0,5,8,8,8,3386.147,1396.825,2252.35,118.026,18.414,50.0,32.348,0.0,0.0,17.888,14.688,4.666,Knight of Purity Palace,Fleet of the Ageless
05aa632f219f11ee8f1d28c2dd2980ba,60,Jing Yuan,70,Erudition,Before Dawn,80.0,7,7,9,8,2978.037,2934.826,1159.126,119.832,52.087,135.531,10.0,0.0,0.0,3.456,5.53,30.845,Band of Sizzling Thunder,Inert Salsotto
05aa632f219f11ee8f1d28c2dd2980ba,60,Seele,80,The Hunt,In the Night,80.0,5,9,9,8,2926.825,2990.64,1144.645,136.026,74.47,106.011,48.88,0.0,0.0,3.888,0.0,5.184,Genius of Brilliant Stars,Space Sealing Station
05aa632f219f11ee8f1d28c2dd2980ba,60,Tingyun,65,Harmony,Dance! Dance! Dance!,70.0,5,8,8,8,2355.874,1776.486,871.719,120.52,33.564,64.126,3.2,0.0,10.326,0.0,5.875,5.832,Musketeer of Wild Wheat,Fleet of the Ageless
05aa632f219f11ee8f1d28c2dd2980ba,60,Bronya,70,Harmony,Past and Future,70.0,2,6,6,3,2718.893,1001.578,1120.389,111.432,18.154,110.604,18.0,0.0,12.939,7.456,4.32,17.496,Eagle of Twilight Line,Fleet of the Ageless
05aa6330219f11ee8cb628c2dd2980ba,54,Sampo,60,Nihility,Eyes of the Prey,30.0,2,6,6,5,1455.356,1112.788,493.273,110.326,12.258,54.666,10.0,0.0,0.0,6.221,39.907,8.813,"Eagle of Twilight Line, Musketeer of Wild Wheat",Space Sealing Station
05aa6330219f11ee8cb628c2dd2980ba,54,Gepard,65,Preservation,Landau's Choice,60.0,3,3,6,3,2526.483,1035.218,2005.163,130.932,8.24,55.184,3.2,0.0,19.439,18.688,15.984,23.976,Knight of Purity Palace,Belobog of the Architects
05aa6330219f11ee8cb628c2dd2980ba,54,Jing Yuan,69,Erudition,Before Dawn,70.0,2,6,6,7,3058.808,2172.482,976.099,134.032,64.801,116.067,10.0,0.0,12.939,15.12,3.456,20.866,Band of Sizzling Thunder,Inert Salsotto
05aa6330219f11ee8cb628c2dd2980ba,54,March 7th,60,Preservation,Day One of My New Life,60.0,4,8,6,7,2154.003,918.805,2136.599,115.432,9.925,50.0,6.4,0.0,0.0,17.997,6.566,13.997,Knight of Purity Palace,Belobog of the Architects
05aa6331219f11eeb89128c2dd2980ba,60,Seele,75,The Hunt,Cruising in the Stellar Sea,80.0,5,8,7,7,2557.872,2972.787,1143.356,122.2,51.68,204.896,48.88,0.0,0.0,7.344,11.664,29.16,Genius of Brilliant Stars,Inert Salsotto
05aa6331219f11eeb89128c2dd2980ba,60,Bronya,70,Harmony,Past and Future,70.0,3,5,6,4,2962.6,1366.886,1018.332,120.772,18.802,111.909,6.4,0.0,16.174,0.0,3.456,31.882,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6331219f11eeb89128c2dd2980ba,60,Jing Yuan,75,Erudition,Before Dawn,80.0,2,5,5,8,3115.739,2518.739,1447.923,147.032,74.248,115.16,48.88,0.0,0.0,7.344,10.8,22.68,Band of Sizzling Thunder,Inert Salsotto
05aa6331219f11eeb89128c2dd2980ba,60,Tingyun,60,Harmony,"Carve the Moon, Weave the Clouds",70.0,2,6,6,3,2648.935,1833.866,800.307,135.352,5.0,67.496,0.0,0.0,12.908,12.096,8.208,39.528,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6332219f11eeb3ef28c2dd2980ba,64,Bailu,80,Abundance,Quid Pro Quo,80.0,4,7,7,7,5578.018,1458.709,1536.946,121.006,7.592,55.832,0.0,22.948,0.0,14.32,0.0,6.48,Musketeer of Wild Wheat,Fleet of the Ageless
05aa6332219f11eeb3ef28c2dd2980ba,64,Seele,80,The Hunt,In the Night,80.0,6,10,10,8,3025.761,3056.532,1039.78,115.0,58.122,96.81,42.348,0.0,0.0,27.216,15.12,23.328,Genius of Brilliant Stars,Space Sealing Station
05aa6332219f11eeb3ef28c2dd2980ba,64,Gepard,80,Preservation,Moment of Victory,80.0,1,1,7,1,3581.051,1422.306,2851.211,107.126,13.424,62.96,6.4,0.0,12.908,19.12,44.909,0.0,Knight of Purity Palace,
05aa6332219f11eeb3ef28c2dd2980ba,64,Jing Yuan,80,Erudition,Before Dawn,80.0,4,7,7,8,3039.143,2568.81,1259.406,130.332,50.761,114.512,35.817,0.0,0.0,11.232,25.056,0.0,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Space Sealing Station
05aa6333219f11ee983728c2dd2980ba,64,Jing Yuan,80,Erudition,Before Dawn,80.0,3,10,10,11,3225.593,2724.312,1203.999,135.232,43.468,228.584,48.88,0.0,0.0,11.664,8.208,27.216,Band of Sizzling Thunder,Inert Salsotto
05aa6333219f11ee983728c2dd2980ba,64,Clara,80,Destruction,Something Irreplaceable,80.0,6,9,8,8,3698.797,3524.638,1252.974,90.0,45.4,155.624,63.28,0.0,0.0,8.208,0.0,16.848,Champion of Streetwise Boxing,Inert Salsotto
05aa6333219f11ee983728c2dd2980ba,64,Seele,80,The Hunt,In the Night,80.0,4,10,8,8,2936.724,3021.225,1002.208,121.9,75.812,143.984,48.88,0.0,0.0,12.528,11.232,23.328,Genius of Brilliant Stars,Space Sealing Station
05aa6334219f11eebc2428c2dd2980ba,60,Seele,78,The Hunt,In the Night,80.0,5,7,7,7,2698.979,2702.205,1010.723,122.2,61.297,87.794,35.878,0.0,0.0,12.096,0.0,12.312,Genius of Brilliant Stars,Space Sealing Station
05aa6334219f11eebc2428c2dd2980ba,60,Yanqing,78,The Hunt,Cruising in the Stellar Sea,80.0,5,7,7,7,2576.538,2021.066,915.076,111.0,31.916,102.747,50.348,0.0,0.0,7.085,10.022,32.53,"Hunter of Glacial Forest, Musketeer of Wild Wheat",Inert Salsotto
05aa6334219f11eebc2428c2dd2980ba,60,Gepard,78,Preservation,Day One of My New Life,80.0,3,4,8,5,2650.516,1390.929,2514.548,94.0,7.592,70.995,6.4,0.0,16.174,4.0,3.456,19.31,Knight of Purity Palace,Belobog of the Architects
05aa6334219f11eebc2428c2dd2980ba,60,Trailblazer,78,Preservation,Before the Tutorial Mission Starts,70.0,3,10,4,10,2697.166,1233.357,2265.264,98.226,13.554,70.347,12.753,0.0,0.0,11.232,42.765,17.496,Knight of Purity Palace,Belobog of the Architects
05aa6335219f11ee839528c2dd2980ba,61,Jing Yuan,77,Erudition,The Birth of the Self,70.0,2,3,4,8,2772.225,2676.384,955.118,101.6,45.966,93.13,42.348,0.0,0.0,10.8,19.44,18.144,Band of Sizzling Thunder,
05aa6335219f11ee839528c2dd2980ba,61,Yanqing,70,The Hunt,Only Silence Remains,70.0,2,6,6,6,2819.637,2952.571,834.222,123.1,13.424,122.058,50.348,0.0,0.0,0.0,10.368,16.2,"Hunter of Glacial Forest, Musketeer of Wild Wheat",Space Sealing Station
05aa6335219f11ee839528c2dd2980ba,61,Gepard,70,Preservation,Landau's Choice,70.0,2,3,6,3,2989.694,1208.572,2493.385,132.532,29.3,55.832,3.2,0.0,0.0,7.888,18.576,0.0,Knight of Purity Palace,
05aa6335219f11ee839528c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,3,8,8,8,3172.043,3155.549,1147.869,122.2,57.612,150.464,48.88,0.0,0.0,0.0,11.664,27.864,Genius of Brilliant Stars,Space Sealing Station
05aa6336219f11eebf2828c2dd2980ba,52,Welt,60,Nihility,Good Night and Sleep Well,70.0,3,6,6,6,2090.583,1825.311,854.772,120.146,11.739,69.181,14.771,0.0,0.0,7.11,34.543,8.294,Musketeer of Wild Wheat,Space Sealing Station
05aa6336219f11eebf2828c2dd2980ba,52,Silver Wolf,60,Nihility,Before the Tutorial Mission Starts,70.0,4,6,6,6,2090.15,1458.563,750.372,121.826,8.888,75.712,28.627,0.0,5.0,3.456,63.133,3.888,Genius of Brilliant Stars,Sprightly Vonwacq
05aa6336219f11eebf2828c2dd2980ba,52,Yanqing,70,The Hunt,Return to Darkness,70.0,2,6,6,6,2487.172,1833.504,813.014,125.632,25.035,123.483,29.571,0.0,0.0,18.058,0.0,19.699,Hunter of Glacial Forest,Fleet of the Ageless
