uid,name,element,level,cons,weapon
1ca051df218411ee8b3328c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1c9f8e81218411eea6c528c2dd2980ba,Trailblazer,fire,60,5,Texture of Memories
1c9f8e81218411eea6c528c2dd2980ba,Seele,quantum,60,0,In the Night
1c9f8e81218411eea6c528c2dd2980ba,Tingyun,lightning,60,1,Memories of the Past
1c9f8e81218411eea6c528c2dd2980ba,Pela,ice,60,2,Good Night and Sleep Well
1c9f8e81218411eea6c528c2dd2980ba,Natasha,physical,60,2,Post-Op Conversation
1c9f8e81218411eea6c528c2dd2980ba,Serval,lightning,60,2,Make the World Clamor
1c9f8e81218411eea6c528c2dd2980ba,Asta,fire,60,3,Past and Future
1c9f8e81218411eea6c528c2dd2980ba,Dan Heng,wind,60,0,Cruising in the Stellar Sea
1c9f8e82218411eeb25528c2dd2980ba,Jing Yuan,lightning,70,0,The Seriousness of Breakfast
1c9f8e82218411eeb25528c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9f8e82218411eeb25528c2dd2980ba,Trailblazer,fire,60,4,Amber
1c9f8e82218411eeb25528c2dd2980ba,Yanqing,ice,60,0,River Flows in Spring
1c9f8e82218411eeb25528c2dd2980ba,Sushang,physical,60,6,Swordplay
1c9f8e82218411eeb25528c2dd2980ba,Tingyun,lightning,60,4,"Carve the Moon, Weave the Clouds"
1c9f8e82218411eeb25528c2dd2980ba,Natasha,physical,60,4,Quid Pro Quo
1c9f8e82218411eeb25528c2dd2980ba,Dan Heng,wind,60,0,
1ca051e0218411ee886228c2dd2980ba,Trailblazer,fire,69,5,Trend of the Universal Market
1ca051e0218411ee886228c2dd2980ba,Gepard,ice,69,0,Moment of Victory
1ca051e0218411ee886228c2dd2980ba,Seele,quantum,69,0,Cruising in the Stellar Sea
1ca051e0218411ee886228c2dd2980ba,Silver Wolf,quantum,69,0,Before the Tutorial Mission Starts
1ca051e0218411ee886228c2dd2980ba,Dan Heng,wind,69,5,Only Silence Remains
1ca051e0218411ee886228c2dd2980ba,Bailu,lightning,60,0,Quid Pro Quo
1ca051e0218411ee886228c2dd2980ba,Tingyun,lightning,60,1,"Carve the Moon, Weave the Clouds"
1ca051e0218411ee886228c2dd2980ba,Qingque,quantum,60,1,Geniuses' Repose
1ca051e2218411ee853a28c2dd2980ba,Jing Yuan,lightning,70,0,Geniuses' Repose
1ca051e2218411ee853a28c2dd2980ba,Clara,physical,70,0,Something Irreplaceable
1ca051e2218411ee853a28c2dd2980ba,Seele,quantum,70,0,In the Night
1ca051e2218411ee853a28c2dd2980ba,Sampo,wind,70,0,Eyes of the Prey
1ca051e2218411ee853a28c2dd2980ba,Pela,ice,70,6,Good Night and Sleep Well
1ca051e2218411ee853a28c2dd2980ba,Dan Heng,wind,66,2,Cruising in the Stellar Sea
1ca051e2218411ee853a28c2dd2980ba,Herta,ice,65,5,The Birth of the Self
1ca051e2218411ee853a28c2dd2980ba,Natasha,physical,63,3,Post-Op Conversation
1c9f8e85218411eeb90f28c2dd2980ba,Trailblazer,fire,70,4,We Are Wildfire
1c9f8e85218411eeb90f28c2dd2980ba,Seele,quantum,70,0,Subscribe for More!
1c9f8e85218411eeb90f28c2dd2980ba,Welt,imaginary,70,0,Resolution Shines As Pearls of Sweat
1c9f8e85218411eeb90f28c2dd2980ba,Natasha,physical,70,3,Perfect Timing
1c9f8e85218411eeb90f28c2dd2980ba,March 7th,ice,65,1,Day One of My New Life
1c9f8e85218411eeb90f28c2dd2980ba,Qingque,quantum,60,1,Geniuses' Repose
1c9f8e85218411eeb90f28c2dd2980ba,Pela,ice,60,1,Hidden Shadow
1c9f8e85218411eeb90f28c2dd2980ba,Serval,lightning,60,0,Make the World Clamor
1c9f8e86218411eeb2d628c2dd2980ba,Trailblazer,fire,70,5,We Are Wildfire
1c9f8e86218411eeb2d628c2dd2980ba,Yanqing,ice,70,1,Cruising in the Stellar Sea
1c9f8e86218411eeb2d628c2dd2980ba,Clara,physical,70,0,Woof! Walk Time!
1c9f8e86218411eeb2d628c2dd2980ba,Seele,quantum,70,0,In the Night
1c9f8e86218411eeb2d628c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9f8e86218411eeb2d628c2dd2980ba,Natasha,physical,70,6,Time Waits for No One
1c9f8e86218411eeb2d628c2dd2980ba,Dan Heng,wind,70,1,River Flows in Spring
1c9f8e86218411eeb2d628c2dd2980ba,March 7th,ice,70,0,Day One of My New Life
1c9f8e87218411ee8e0328c2dd2980ba,Trailblazer,physical,40,6,A Secret Vow
1c9f8e87218411ee8e0328c2dd2980ba,Clara,physical,40,0,Shattered Home
1c9f8e87218411ee8e0328c2dd2980ba,Bronya,wind,40,0,Dance! Dance! Dance!
1c9f8e87218411ee8e0328c2dd2980ba,Sushang,physical,40,0,Arrows
1c9f8e87218411ee8e0328c2dd2980ba,Pela,ice,40,1,Void
1c9f8e87218411ee8e0328c2dd2980ba,Natasha,physical,40,0,Quid Pro Quo
1c9f8e87218411ee8e0328c2dd2980ba,Dan Heng,wind,40,0,River Flows in Spring
1c9f8e87218411ee8e0328c2dd2980ba,March 7th,ice,40,0,We Are Wildfire
1ca051e3218411ee8c4b28c2dd2980ba,Asta,fire,79,4,Planetary Rendezvous
1ca051e3218411ee8c4b28c2dd2980ba,Trailblazer,fire,70,5,We Are Wildfire
1ca051e3218411ee8c4b28c2dd2980ba,Bailu,lightning,70,0,Quid Pro Quo
1ca051e3218411ee8c4b28c2dd2980ba,Clara,physical,70,0,Something Irreplaceable
1ca051e3218411ee8c4b28c2dd2980ba,Seele,quantum,70,1,In the Night
1ca051e3218411ee8c4b28c2dd2980ba,Silver Wolf,quantum,70,0,Fermata
1ca051e3218411ee8c4b28c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1ca051e3218411ee8c4b28c2dd2980ba,Herta,ice,70,4,The Birth of the Self
1c9f8e89218411ee87b628c2dd2980ba,Jing Yuan,lightning,70,0,The Birth of the Self
1c9f8e89218411ee87b628c2dd2980ba,Gepard,ice,70,0,Day One of My New Life
1c9f8e89218411ee87b628c2dd2980ba,Tingyun,lightning,70,4,Planetary Rendezvous
1c9f8e89218411ee87b628c2dd2980ba,Natasha,physical,70,4,Time Waits for No One
1c9f8e89218411ee87b628c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1c9f8e89218411ee87b628c2dd2980ba,Yanqing,ice,60,0,Swordplay
1c9f8e89218411ee87b628c2dd2980ba,Sampo,wind,60,2,Good Night and Sleep Well
1c9f8e89218411ee87b628c2dd2980ba,Asta,fire,60,0,Past and Future
1ca051e5218411eebc6228c2dd2980ba,Bailu,lightning,70,1,Time Waits for No One
1ca051e5218411eebc6228c2dd2980ba,Jing Yuan,lightning,70,0,The Birth of the Self
1ca051e5218411eebc6228c2dd2980ba,Seele,quantum,70,0,In the Night
1ca051e5218411eebc6228c2dd2980ba,Bronya,wind,70,0,Past and Future
1ca051e5218411eebc6228c2dd2980ba,Tingyun,lightning,70,6,"Carve the Moon, Weave the Clouds"
1ca051e5218411eebc6228c2dd2980ba,Trailblazer,fire,60,5,Trend of the Universal Market
1ca051e5218411eebc6228c2dd2980ba,Welt,imaginary,60,0,In the Name of the World
1ca051e5218411eebc6228c2dd2980ba,Clara,physical,50,0,Under the Blue Sky
1c9f8e8b218411ee8cc928c2dd2980ba,Trailblazer,fire,69,5,We Are Wildfire
1c9f8e8b218411ee8cc928c2dd2980ba,Bailu,lightning,69,0,Time Waits for No One
1c9f8e8b218411ee8cc928c2dd2980ba,Seele,quantum,69,0,Cruising in the Stellar Sea
1c9f8e8b218411ee8cc928c2dd2980ba,Himeko,fire,69,0,Make the World Clamor
1c9f8e8b218411ee8cc928c2dd2980ba,Asta,fire,69,0,Past and Future
1c9f8e8b218411ee8cc928c2dd2980ba,Dan Heng,wind,69,2,Subscribe for More!
1c9f8e8b218411ee8cc928c2dd2980ba,Natasha,physical,60,4,Post-Op Conversation
1c9f8e8b218411ee8cc928c2dd2980ba,March 7th,ice,59,1,Trend of the Universal Market
1c9f8e8c218411eeada828c2dd2980ba,Yanqing,ice,70,0,Cruising in the Stellar Sea
1c9f8e8c218411eeada828c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1c9f8e8c218411eeada828c2dd2980ba,Welt,imaginary,70,0,In the Name of the World
1c9f8e8c218411eeada828c2dd2980ba,Natasha,physical,70,5,Quid Pro Quo
1c9f8e8c218411eeada828c2dd2980ba,Tingyun,lightning,68,0,Planetary Rendezvous
1c9f8e8c218411eeada828c2dd2980ba,Trailblazer,fire,60,5,Moment of Victory
1c9f8e8c218411eeada828c2dd2980ba,Serval,lightning,60,2,Make the World Clamor
1c9f8e8c218411eeada828c2dd2980ba,Bronya,wind,50,0,Past and Future
1ca051e7218411eebca328c2dd2980ba,Jing Yuan,lightning,80,6,Before Dawn
1ca051e7218411eebca328c2dd2980ba,Seele,quantum,80,0,In the Night
1ca051e7218411eebca328c2dd2980ba,Bailu,lightning,80,0,Time Waits for No One
1ca051e7218411eebca328c2dd2980ba,Tingyun,lightning,70,6,But the Battle Isn't Over
1ca051e7218411eebca328c2dd2980ba,Bronya,wind,70,0,"Carve the Moon, Weave the Clouds"
1ca051e7218411eebca328c2dd2980ba,Clara,physical,70,1,The Moles Welcome You
1ca051e7218411eebca328c2dd2980ba,Welt,imaginary,60,0,In the Name of the World
1ca051e7218411eebca328c2dd2980ba,Dan Heng,wind,60,6,Sleep Like the Dead
1c9f8e8e218411eeae7c28c2dd2980ba,Trailblazer,fire,70,1,Landau's Choice
1c9f8e8e218411eeae7c28c2dd2980ba,Yanqing,ice,70,1,Only Silence Remains
1c9f8e8e218411eeae7c28c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1c9f8e8e218411eeae7c28c2dd2980ba,Natasha,physical,70,3,Quid Pro Quo
1c9f8e8e218411eeae7c28c2dd2980ba,Sampo,wind,60,0,Eyes of the Prey
1c9f8e8e218411eeae7c28c2dd2980ba,Dan Heng,wind,60,4,Only Silence Remains
1c9f8e8e218411eeae7c28c2dd2980ba,Clara,physical,50,0,Under the Blue Sky
1c9f8e8e218411eeae7c28c2dd2980ba,Seele,quantum,50,0,Only Silence Remains
1ca051e8218411eea32328c2dd2980ba,Gepard,ice,70,0,Texture of Memories
1ca051e8218411eea32328c2dd2980ba,Serval,lightning,60,1,Make the World Clamor
1ca051e8218411eea32328c2dd2980ba,Sushang,physical,60,3,Subscribe for More!
1ca051e8218411eea32328c2dd2980ba,Jing Yuan,lightning,69,0,The Birth of the Self
1ca051e8218411eea32328c2dd2980ba,Seele,quantum,69,0,Only Silence Remains
1ca051e8218411eea32328c2dd2980ba,Sampo,wind,60,1,Fermata
1ca051e8218411eea32328c2dd2980ba,Dan Heng,wind,60,1,River Flows in Spring
1ca051e8218411eea32328c2dd2980ba,Bailu,lightning,50,0,Quid Pro Quo
1c9f8e90218411ee9cfd28c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1c9f8e90218411ee9cfd28c2dd2980ba,Bailu,lightning,70,0,Post-Op Conversation
1c9f8e90218411ee9cfd28c2dd2980ba,Jing Yuan,lightning,70,0,The Seriousness of Breakfast
1c9f8e90218411ee9cfd28c2dd2980ba,Seele,quantum,70,0,In the Night
1c9f8e90218411ee9cfd28c2dd2980ba,Welt,imaginary,70,0,
1c9f8e90218411ee9cfd28c2dd2980ba,Himeko,fire,70,0,Before Dawn
1c9f8e90218411ee9cfd28c2dd2980ba,Tingyun,lightning,70,1,"Carve the Moon, Weave the Clouds"
1c9f8e90218411ee9cfd28c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1c9f8e91218411eebd7128c2dd2980ba,Trailblazer,fire,80,5,Texture of Memories
1c9f8e91218411eebd7128c2dd2980ba,Gepard,ice,80,0,Moment of Victory
1c9f8e91218411eebd7128c2dd2980ba,Seele,quantum,80,2,In the Night
1c9f8e91218411eebd7128c2dd2980ba,Bronya,wind,80,1,But the Battle Isn't Over
1c9f8e91218411eebd7128c2dd2980ba,Natasha,physical,80,6,Time Waits for No One
1c9f8e91218411eebd7128c2dd2980ba,Jing Yuan,lightning,70,1,Before Dawn
1c9f8e91218411eebd7128c2dd2980ba,Welt,imaginary,70,1,In the Name of the World
1c9f8e91218411eebd7128c2dd2980ba,Tingyun,lightning,70,4,Planetary Rendezvous
1ca051e9218411eea19f28c2dd2980ba,Jing Yuan,lightning,70,0,Make the World Clamor
1ca051e9218411eea19f28c2dd2980ba,Clara,physical,70,1,Woof! Walk Time!
1ca051e9218411eea19f28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca051e9218411eea19f28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca051e9218411eea19f28c2dd2980ba,Natasha,physical,70,6,Perfect Timing
1ca051e9218411eea19f28c2dd2980ba,Trailblazer,fire,60,5,Trend of the Universal Market
1ca051e9218411eea19f28c2dd2980ba,Gepard,ice,60,0,We Are Wildfire
1ca051e9218411eea19f28c2dd2980ba,Bronya,wind,60,0,Dance! Dance! Dance!
1ca078b6218411eea17328c2dd2980ba,Seele,quantum,70,0,Only Silence Remains
1ca078b6218411eea17328c2dd2980ba,Bronya,wind,70,0,Past and Future
1ca078b6218411eea17328c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca078b6218411eea17328c2dd2980ba,Trailblazer,fire,60,5,Landau's Choice
1ca078b6218411eea17328c2dd2980ba,Gepard,ice,60,0,Day One of My New Life
1ca078b6218411eea17328c2dd2980ba,Tingyun,lightning,60,2,Meshing Cogs
1ca078b6218411eea17328c2dd2980ba,Hook,fire,60,2,Woof! Walk Time!
1ca078b6218411eea17328c2dd2980ba,Sampo,wind,60,0,Eyes of the Prey
1ca078b7218411ee974128c2dd2980ba,Jing Yuan,lightning,80,0,Before Dawn
1ca078b7218411ee974128c2dd2980ba,Seele,quantum,80,0,In the Night
1ca078b7218411ee974128c2dd2980ba,Trailblazer,fire,69,5,Day One of My New Life
1ca078b7218411ee974128c2dd2980ba,Bailu,lightning,69,0,Time Waits for No One
1ca078b7218411ee974128c2dd2980ba,Welt,imaginary,69,0,Before the Tutorial Mission Starts
1ca078b7218411ee974128c2dd2980ba,Tingyun,lightning,69,6,But the Battle Isn't Over
1ca078b7218411ee974128c2dd2980ba,Silver Wolf,quantum,68,0,Incessant Rain
1ca078b7218411ee974128c2dd2980ba,Natasha,physical,60,1,Post-Op Conversation
1c9f8e95218411ee8deb28c2dd2980ba,Seele,quantum,67,0,Cruising in the Stellar Sea
1c9f8e95218411ee8deb28c2dd2980ba,Trailblazer,physical,60,6,A Secret Vow
1c9f8e95218411ee8deb28c2dd2980ba,Yanqing,ice,60,0,River Flows in Spring
1c9f8e95218411ee8deb28c2dd2980ba,Gepard,ice,60,0,Moment of Victory
1c9f8e95218411ee8deb28c2dd2980ba,Natasha,physical,60,6,Post-Op Conversation
1c9f8e95218411ee8deb28c2dd2980ba,Qingque,quantum,55,1,The Seriousness of Breakfast
1c9f8e95218411ee8deb28c2dd2980ba,Tingyun,lightning,50,1,Planetary Rendezvous
1c9f8e95218411ee8deb28c2dd2980ba,Serval,lightning,50,1,The Birth of the Self
1ca078b8218411eebec728c2dd2980ba,Clara,physical,80,0,Something Irreplaceable
1ca078b8218411eebec728c2dd2980ba,Jing Yuan,lightning,80,1,Before Dawn
1ca078b8218411eebec728c2dd2980ba,Seele,quantum,80,2,In the Night
1ca078b8218411eebec728c2dd2980ba,Silver Wolf,quantum,80,6,Incessant Rain
1ca078b8218411eebec728c2dd2980ba,Bailu,lightning,70,0,Perfect Timing
1ca078b8218411eebec728c2dd2980ba,Gepard,ice,70,2,Moment of Victory
1ca078b8218411eebec728c2dd2980ba,Tingyun,lightning,70,6,"Carve the Moon, Weave the Clouds"
1ca078b8218411eebec728c2dd2980ba,Yanqing,ice,60,1,Sleep Like the Dead
1ca078b9218411eebe8a28c2dd2980ba,Seele,quantum,80,2,In the Night
1ca078b9218411eebe8a28c2dd2980ba,Trailblazer,fire,75,5,Texture of Memories
1ca078b9218411eebe8a28c2dd2980ba,Bailu,lightning,75,0,Time Waits for No One
1ca078b9218411eebe8a28c2dd2980ba,Bronya,wind,75,1,But the Battle Isn't Over
1ca078b9218411eebe8a28c2dd2980ba,Silver Wolf,quantum,75,2,Incessant Rain
1ca078b9218411eebe8a28c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca078b9218411eebe8a28c2dd2980ba,Tingyun,lightning,70,5,Dance! Dance! Dance!
1ca078b9218411eebe8a28c2dd2980ba,Natasha,physical,70,6,Quid Pro Quo
1ca078ba218411ee9c4b28c2dd2980ba,Jing Yuan,lightning,70,0,The Birth of the Self
1ca078ba218411ee9c4b28c2dd2980ba,Seele,quantum,70,2,In the Night
1ca078ba218411ee9c4b28c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca078ba218411ee9c4b28c2dd2980ba,Bailu,lightning,60,1,Post-Op Conversation
1ca078ba218411ee9c4b28c2dd2980ba,Yanqing,ice,60,1,Sleep Like the Dead
1ca078ba218411ee9c4b28c2dd2980ba,Clara,physical,60,0,Woof! Walk Time!
1ca078ba218411ee9c4b28c2dd2980ba,Bronya,wind,60,0,But the Battle Isn't Over
1ca078ba218411ee9c4b28c2dd2980ba,Himeko,fire,60,0,
1c9f8e99218411ee93c928c2dd2980ba,Trailblazer,fire,70,5,Day One of My New Life
1c9f8e99218411ee93c928c2dd2980ba,Clara,physical,70,1,On the Fall of an Aeon
1c9f8e99218411ee93c928c2dd2980ba,Seele,quantum,70,0,River Flows in Spring
1c9f8e99218411ee93c928c2dd2980ba,Natasha,physical,70,6,Perfect Timing
1c9f8e99218411ee93c928c2dd2980ba,Herta,ice,65,6,Make the World Clamor
1c9f8e99218411ee93c928c2dd2980ba,Yanqing,ice,60,0,Only Silence Remains
1c9f8e99218411ee93c928c2dd2980ba,Sampo,wind,60,0,Fermata
1c9f8e99218411ee93c928c2dd2980ba,Qingque,quantum,50,0,
1c9f8e9a218411eebda228c2dd2980ba,Trailblazer,fire,70,1,Day One of My New Life
1c9f8e9a218411eebda228c2dd2980ba,Bailu,lightning,70,1,Warmth Shortens Cold Nights
1c9f8e9a218411eebda228c2dd2980ba,Seele,quantum,70,0,In the Night
1c9f8e9a218411eebda228c2dd2980ba,Bronya,wind,70,1,Dance! Dance! Dance!
1c9f8e9a218411eebda228c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9f8e9a218411eebda228c2dd2980ba,Tingyun,lightning,70,1,Memories of the Past
1c9f8e9a218411eebda228c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1c9f8e9a218411eebda228c2dd2980ba,Dan Heng,wind,65,2,Cruising in the Stellar Sea
1c9f8e9b218411ee9f1328c2dd2980ba,Bailu,lightning,70,0,Shared Feeling
1c9f8e9b218411ee9f1328c2dd2980ba,Jing Yuan,lightning,70,0,The Birth of the Self
1c9f8e9b218411ee9f1328c2dd2980ba,Clara,physical,70,0,On the Fall of an Aeon
1c9f8e9b218411ee9f1328c2dd2980ba,Asta,fire,70,0,Planetary Rendezvous
1c9f8e9b218411ee9f1328c2dd2980ba,Himeko,fire,60,0,The Seriousness of Breakfast
1c9f8e9b218411ee9f1328c2dd2980ba,March 7th,ice,60,4,Defense
1c9f8e9b218411ee9f1328c2dd2980ba,Trailblazer,fire,50,2,We Are Wildfire
1c9f8e9b218411ee9f1328c2dd2980ba,Qingque,quantum,50,1,Make the World Clamor
1c9f8e9c218411ee8eeb28c2dd2980ba,Trailblazer,physical,60,6,A Secret Vow
1c9f8e9c218411ee8eeb28c2dd2980ba,Clara,physical,60,0,Woof! Walk Time!
1c9f8e9c218411ee8eeb28c2dd2980ba,Seele,quantum,60,0,Cruising in the Stellar Sea
1c9f8e9c218411ee8eeb28c2dd2980ba,Bronya,wind,60,0,Memories of the Past
1c9f8e9c218411ee8eeb28c2dd2980ba,Tingyun,lightning,60,2,Memories of the Past
1c9f8e9c218411ee8eeb28c2dd2980ba,Natasha,physical,60,3,Post-Op Conversation
1c9f8e9c218411ee8eeb28c2dd2980ba,Asta,fire,60,2,Mediation
1c9f8e9c218411ee8eeb28c2dd2980ba,Serval,lightning,50,1,The Birth of the Self
1c9f8e9d218411eea41428c2dd2980ba,Trailblazer,physical,20,1,Collapsing Sky
1c9f8e9d218411eea41428c2dd2980ba,Dan Heng,wind,17,0,Adversarial
1c9f8e9d218411eea41428c2dd2980ba,Asta,fire,16,1,Meshing Cogs
1c9f8e9d218411eea41428c2dd2980ba,March 7th,ice,16,0,Pioneering
1c9f8e9d218411eea41428c2dd2980ba,Serval,lightning,14,1,The Birth of the Self
1c9f8e9d218411eea41428c2dd2980ba,Tingyun,lightning,1,0,
1c9f8e9d218411eea41428c2dd2980ba,Sampo,wind,1,0,
1c9f8e9d218411eea41428c2dd2980ba,Herta,ice,1,0,
1ca078bb218411eebd0a28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca078bb218411eebd0a28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca078bb218411eebd0a28c2dd2980ba,Welt,imaginary,70,1,Good Night and Sleep Well
1ca078bb218411eebd0a28c2dd2980ba,Gepard,ice,70,0,Texture of Memories
1ca078bb218411eebd0a28c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1ca078bb218411eebd0a28c2dd2980ba,Trailblazer,physical,60,6,Something Irreplaceable
1ca078bb218411eebd0a28c2dd2980ba,March 7th,ice,60,0,Trend of the Universal Market
1ca078bb218411eebd0a28c2dd2980ba,Sushang,physical,20,0,
1c9f8e9f218411ee853428c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9f8e9f218411ee853428c2dd2980ba,Bailu,lightning,69,0,Post-Op Conversation
1c9f8e9f218411ee853428c2dd2980ba,Seele,quantum,69,0,In the Night
1c9f8e9f218411ee853428c2dd2980ba,Tingyun,lightning,69,4,Dance! Dance! Dance!
1c9f8e9f218411ee853428c2dd2980ba,Asta,fire,69,2,Memories of the Past
1c9f8e9f218411ee853428c2dd2980ba,Trailblazer,physical,60,6,On the Fall of an Aeon
1c9f8e9f218411ee853428c2dd2980ba,Sampo,wind,60,0,Fermata
1c9f8e9f218411ee853428c2dd2980ba,Jing Yuan,lightning,50,0,Make the World Clamor
1ca078be218411ee86c228c2dd2980ba,Trailblazer,fire,70,5,Amber
1ca078be218411ee86c228c2dd2980ba,Bailu,lightning,70,0,Shared Feeling
1ca078be218411ee86c228c2dd2980ba,Clara,physical,70,0,The Moles Welcome You
1ca078be218411ee86c228c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca078be218411ee86c228c2dd2980ba,Bronya,wind,70,0,Past and Future
1ca078be218411ee86c228c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca078be218411ee86c228c2dd2980ba,March 7th,ice,70,1,Day One of My New Life
1ca078be218411ee86c228c2dd2980ba,Tingyun,lightning,60,1,Dance! Dance! Dance!
1ca078bf218411ee9a2528c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca078bf218411ee9a2528c2dd2980ba,Bailu,lightning,70,0,Quid Pro Quo
1ca078bf218411ee9a2528c2dd2980ba,Gepard,ice,63,0,Landau's Choice
1ca078bf218411ee9a2528c2dd2980ba,Himeko,fire,68,0,The Birth of the Self
1ca078bf218411ee9a2528c2dd2980ba,Trailblazer,fire,61,5,We Are Wildfire
1ca078bf218411ee9a2528c2dd2980ba,Sushang,physical,70,2,Swordplay
1ca078bf218411ee9a2528c2dd2980ba,Tingyun,lightning,63,1,Past and Future
1ca078bf218411ee9a2528c2dd2980ba,Sampo,wind,60,1,Fermata
1c9f8ea2218411ee88da28c2dd2980ba,Trailblazer,fire,70,4,We Are Wildfire
1c9f8ea2218411ee88da28c2dd2980ba,Jing Yuan,lightning,70,0,Geniuses' Repose
1c9f8ea2218411ee88da28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9f8ea2218411ee88da28c2dd2980ba,Bronya,wind,70,3,Dance! Dance! Dance!
1c9f8ea2218411ee88da28c2dd2980ba,Tingyun,lightning,70,1,Past and Future
1c9f8ea2218411ee88da28c2dd2980ba,Natasha,physical,70,0,Cornucopia
1c9f8ea2218411ee88da28c2dd2980ba,Dan Heng,wind,60,1,River Flows in Spring
1c9f8ea2218411ee88da28c2dd2980ba,Serval,lightning,40,1,Make the World Clamor
1ca078c0218411ee9a6828c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca078c0218411ee9a6828c2dd2980ba,Clara,physical,70,0,On the Fall of an Aeon
1ca078c0218411ee9a6828c2dd2980ba,Gepard,ice,70,0,Trend of the Universal Market
1ca078c0218411ee9a6828c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca078c0218411ee9a6828c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca078c0218411ee9a6828c2dd2980ba,Bailu,lightning,60,0,Quid Pro Quo
1ca078c0218411ee9a6828c2dd2980ba,Sushang,physical,60,5,River Flows in Spring
1ca078c0218411ee9a6828c2dd2980ba,Pela,ice,60,2,Good Night and Sleep Well
1c9f8ea4218411eeba9b28c2dd2980ba,Trailblazer,fire,70,5,Day One of My New Life
1c9f8ea4218411eeba9b28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9f8ea4218411eeba9b28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1c9f8ea4218411eeba9b28c2dd2980ba,Tingyun,lightning,70,0,Planetary Rendezvous
1c9f8ea4218411eeba9b28c2dd2980ba,Natasha,physical,70,1,Shared Feeling
1c9f8ea4218411eeba9b28c2dd2980ba,Asta,fire,70,3,"Carve the Moon, Weave the Clouds"
1c9f8ea4218411eeba9b28c2dd2980ba,Clara,physical,60,0,On the Fall of an Aeon
1c9f8ea4218411eeba9b28c2dd2980ba,Dan Heng,wind,40,4,River Flows in Spring
1c9f8ea5218411eeaf6928c2dd2980ba,Silver Wolf,quantum,63,0,Before the Tutorial Mission Starts
1c9f8ea5218411eeaf6928c2dd2980ba,Sushang,physical,63,3,Sleep Like the Dead
1c9f8ea5218411eeaf6928c2dd2980ba,Trailblazer,fire,60,1,We Are Wildfire
1c9f8ea5218411eeaf6928c2dd2980ba,Bailu,lightning,60,1,Warmth Shortens Cold Nights
1c9f8ea5218411eeaf6928c2dd2980ba,Clara,physical,60,0,On the Fall of an Aeon
1c9f8ea5218411eeaf6928c2dd2980ba,Sampo,wind,60,2,In the Name of the World
1c9f8ea5218411eeaf6928c2dd2980ba,Natasha,physical,60,4,Shared Feeling
1c9f8ea5218411eeaf6928c2dd2980ba,Serval,lightning,60,2,Make the World Clamor
1c9f8ea6218411ee92da28c2dd2980ba,Trailblazer,fire,60,0,We Are Wildfire
1c9f8ea6218411ee92da28c2dd2980ba,Bailu,lightning,60,0,Quid Pro Quo
1c9f8ea6218411ee92da28c2dd2980ba,Seele,quantum,60,0,Cruising in the Stellar Sea
1c9f8ea6218411ee92da28c2dd2980ba,Tingyun,lightning,60,1,Dance! Dance! Dance!
1c9f8ea6218411ee92da28c2dd2980ba,Yanqing,ice,50,1,River Flows in Spring
1c9f8ea6218411ee92da28c2dd2980ba,Sampo,wind,50,0,In the Name of the World
